ild_profil,ild_rec
0.7301163233456952,0.7286741741199267
0.7798647167910604,0.7781331948366856
0.7723526201346272,0.7721145767158492
0.7685081010787383,0.7694754974376518
0.7330886890562782,0.7337526742295419
0.7719615800158153,0.7728433626310632
0.8065814470967495,0.8071924594326318
0.7225726114987042,0.7246309388046741
0.8004010205772473,0.7975684787359144
0.7378439848397915,0.7373059504196106
0.7385802169748227,0.741322382983657
0.7273398427992341,0.7232062505770264
0.718527813276352,0.7197845687426447
0.7946506667204751,0.7929478897393971
0.6885043986293121,0.6877495959188731
0.7127087195985486,0.7187379175187588
0.7310864359556887,0.7289496936074378
0.7312052856049295,0.7379824835926586
0.7392400611722919,0.7355338301805772
0.7711030208753165,0.7687511888059785
0.7664733984933686,0.7662232573536668
0.7903547782813274,0.7885337170755857
0.7686251972831933,0.768726577509926
0.7729627513896127,0.7738019321890377
0.7086950258559048,0.7057766087006921
0.775065308293448,0.7756998230993729
0.7548254336106063,0.7561101596506502
0.7717051918334215,0.7718968606841313
0.7109239776735804,0.7154606129854884
0.7759114324156285,0.7825732129431018
0.7655339653522566,0.7661228033725161
0.7637942117383961,0.763009935341825
0.7450235870644497,0.7420137222831131
0.7788584754969293,0.782156831561169
0.7788286952048427,0.7788114522969823
0.7484217579326939,0.7468531881788902
0.709135388887345,0.7097191839353801
0.8103123348083836,0.8102306810331649
0.7729304281596453,0.77231335381846
0.7918154833759514,0.7909789786691752
0.7599475080092364,0.7603872047328851
0.7707199886586064,0.7718516176983606
0.7101007614075112,0.7113937841771653
0.7215883179235191,0.7275758791513558
0.7637872365837766,0.7644035582988633
0.7558056926395127,0.7535388012308909
0.7490219794296625,0.7504890289576724
0.7381117710232289,0.7388637102867269
0.7019014437626501,0.7023371480576505
0.6988191616326881,0.6989423050322541
0.7557466014943198,0.7552897536537606
0.7794472597585331,0.7818955176776465
0.7270355683006396,0.727165184505448
0.7377422382617413,0.7353863958037945
0.7561856240958048,0.7588767323739317
0.7746308149098442,0.7719464390524247
0.7455433429429797,0.7424238889931307
0.7040495849922086,0.7134032719808748
0.704919577421802,0.7035100166601415
0.7620132511326643,0.758887946776931
0.7415468481021139,0.7439988246522417
0.7824503283155125,0.7814720644177863
0.7348905315303434,0.7403217538771775
0.7482404163510383,0.7481771620505608
0.783658977886768,0.78411941927243
0.7748894369019995,0.7752588319679109
0.7739313099398234,0.7741471887910014
0.7551642031941806,0.7543690732047555
0.706885804673294,0.7072071096102946
0.781514825413548,0.7809614583203037
0.7602247688197551,0.7591714803446032
0.7266664807131049,0.7271744249422669
0.7524585674112799,0.7520512939183344
0.7778629392627826,0.7748107568875756
0.830319874220087,0.8280074174888101
0.7653727698055158,0.764920405045006
0.7679823430142565,0.7671284428278761
0.7509940957882808,0.7510222183114547
0.7634748429965901,0.7632697264243968
0.7224651032106847,0.717358553213496
0.7570515215490982,0.7572131159530642
0.7436530158168313,0.7426467836454574
0.789408989393385,0.7890870513834252
0.7402216889220058,0.7381154611926536
0.7371898971429253,0.7390584589591905
0.7043752874627557,0.7046085611202694
0.7612609257777405,0.7597612340037955
0.7234656239567235,0.7244749603941268
0.745439813705298,0.749696621244944
0.7715189766514464,0.7708532841603254
0.7669928651663336,0.7630016582791719
0.7486899607638573,0.7495691412017528
0.7320997032533824,0.7368357059191067
0.725443444800876,0.724449389511327
0.7565050114374683,0.7574214959141893
0.7052933398810968,0.7058937269303851
0.7956376467274318,0.7953981218012294
0.7447494502507506,0.744079650359342
0.7509801193537649,0.7515006323787067
0.7650299746132622,0.7656267066397366
0.7324392377975489,0.7352514091451717
0.7606979837772638,0.7601969349407156
0.7513367640343704,0.7467529717726029
0.7390983655223281,0.7375159167523805
0.736308833834571,0.7345381735770035
0.7029654980872084,0.7004676604613669
0.7720026810657218,0.7743077616471398
0.7459944661649254,0.7436778608565814
0.7226770180627877,0.7212678044258863
0.7413945018060468,0.7422898240154331
0.7429910634107382,0.7389314919268165
0.7351679138836648,0.7293533487138081
0.7259135908470589,0.7251102976950407
0.6458513623425894,0.6465570811180315
0.7780476452039455,0.7785634951779408
0.8173175811005025,0.8174522752601974
0.7634266689002938,0.7639637116198956
0.7404573950110391,0.7415677473752248
0.7570898429214376,0.7559325036170979
0.765476432055769,0.7700151412067822
0.7952741256661696,0.7965646347886912
0.7540263050763144,0.7530459744590541
