ild_profil,ild_rec
0.5948282353775244,0.9477096645487558
0.578978300709327,0.9308681698165272
0.5618740053611311,0.9137387590477415
0.47552190027459557,0.9348446873532661
0.6091777388079332,0.8845161323478917
0.6086726049943683,0.9192593449498717
0.4688422665289834,0.9299619759304021
0.5682247174439141,0.9406694625070245
0.5833741927552171,0.9143849359683258
0.6305327244469799,0.9185688366901488
0.5855578414083079,0.9119663597722608
0.7105518479773375,0.919993062745498
0.5382666558054359,0.9375764567667914
0.6050387128384442,0.8957651171798492
0.5278490165580867,0.9290420558104171
0.625502511788036,0.9426674859347048
0.6195071032766964,0.9465174494727219
0.582958002415961,0.9212342293061413
0.6109382333619366,0.9176037677901369
0.6044204395411975,0.9531672631861765
0.5755690860096687,0.9018813836874469
0.5879057382398745,0.9458895417903193
0.6169216727267027,0.9001929978285771
0.5671595140948424,0.9450008823510028
0.5352273482084693,0.9483941301479223
0.5736896239039955,0.9266899464685897
0.6234714682367818,0.9182962233687019
0.6213528619993121,0.942167158149924
0.58063975568117,0.9426479718075799
0.5777308219339067,0.9364343081041517
0.6057563721157159,0.9351775490928684
0.5941889651496823,0.8890118046986395
0.6252589047674799,0.9308609792655752
0.5641270341239485,0.9212535383856306
0.6439089945086751,0.8747120642699507
0.5944874453279846,0.9478236715744537
0.6184181011007953,0.8871951098822811
0.5900911227750281,0.9193961113245933
0.5790508569160004,0.9266958415162274
0.5795665663189311,0.9136371652496913
0.6240220247291626,0.902252920141711
0.5413812388138681,0.9519512553980659
0.5333307752330263,0.9412237963886101
0.6090384736119792,0.9447257290290736
0.6063040121257964,0.9419795032943463
0.4398056430641542,0.904504755798912
0.6327993957661239,0.9215916382722008
0.6056423484878054,0.9397727706952261
0.5725204805484901,0.9520012355799913
0.6378856863706698,0.9438526166106578
0.601800911978228,0.9163828819276817
0.4884505945593796,0.9465835310075066
0.6257784141389965,0.9387143250828396
0.5684168863342635,0.9148311868733142
0.5959373879546379,0.9152755247961422
0.5732812773748744,0.9498731679401762
0.6040962908584845,0.9460767369604886
0.6269604112895014,0.9427817856827979
0.6128200767166361,0.9478897420172678
0.5350382336457192,0.8768582440492139
0.5684381090114519,0.9336686193916235
0.5974510071732169,0.9298636594297397
0.5760899824230067,0.914492252829414
0.5782784076948082,0.9382702711393823
0.530224354505138,0.9492860967064648
0.6105304508442587,0.8993629308438867
0.584079013793321,0.9412318963237725
0.6593537013621462,0.9032232280937597
0.553351980711154,0.9526122549218149
0.5826898880251618,0.9111707681536342
0.5917274874635644,0.9270127582300651
0.5031823953587164,0.8732744698567697
0.5532866112422441,0.9070465828929356
0.6112183671976374,0.9379135574660457
0.4902591481082993,0.9344667099259193
0.622800346294585,0.9663552445988142
0.585555813831744,0.9306455561547172
0.6270171268729515,0.9407956700103866
0.5806743648537703,0.9292606768614732
0.560392524327962,0.9098007278861525
0.6137051551753114,0.9518160486889733
0.5246688469089206,0.9410360411600206
0.6101125925752844,0.8985574146432681
0.5064268313245714,0.9415325591031366
0.5991684442618921,0.9033007326544653
0.5672942203761641,0.927592705776289
0.6170128664582525,0.9137053434634664
0.5977471194051514,0.9321823608970837
0.5471595288622978,0.9322916020474465
0.5692490736054324,0.9548178146972197
0.6194709858329829,0.9318899794723509
0.6119350680163365,0.904276457825455
0.5407135394875461,0.8972768630151174
0.6370012958898792,0.9207896267018276
0.5604394087472626,0.9498495686029222
0.5496235977597209,0.9320591872543759
0.5840855905082993,0.9533744275906636
0.6028497851654555,0.940422861113646
0.5921814691827882,0.8893508327108487
0.5413283444327874,0.9463179953336227
0.5101079646701894,0.9385624172598465
0.6380352908767792,0.8699129737784446
0.5221645909107884,0.9478634330607598
0.5856252643121714,0.9131063591886763
0.5620016765806998,0.9425388926218413
0.623727049003353,0.9380109729902532
0.5933367460003341,0.939823156352703
0.6236875410971895,0.9173234498233225
0.6049627833420924,0.9377943134516687
0.5217693099882744,0.910658797768261
0.5577668514628359,0.935560678585981
0.5055093178598081,0.9441924956794041
0.5751218214853022,0.9426480607580028
0.5033296004912261,0.9178875613591927
0.5876612139429105,0.9319792382060851
0.6127074266183242,0.927278976465622
0.60409090298092,0.9078887122675952
0.5892964718482033,0.9333280448210679
0.5578789912119508,0.8867704141958401
0.615278473889494,0.9319644134514361
0.534822615470027,0.9519593359917564
0.5986128957141683,0.9646795131590166
0.48178578114758097,0.9347641114091311
0.5723745655078953,0.9257383384683197
0.6409685248225557,0.9256778466288954
0.5797198486368688,0.9489383881588364
0.627086278120325,0.9284863967470992
0.5550842495010294,0.9474936596854592
0.5818989080195712,0.9356739728385185
0.6372673251673303,0.9242982293966537
0.5455006586983261,0.9207404081946341
0.5440429654602776,0.9347759024411423
0.5264973480854956,0.90979392109212
0.586642414722631,0.9089293174950789
0.6448025620658954,0.8597969606927103
0.5737966807120919,0.9009787868242455
0.6636878166339446,0.9560648485684
0.6299076915729889,0.9459146501961935
0.5843991895088815,0.92556859523743
0.603923135020369,0.9272752352552432
0.5515333465977524,0.9146329786497712
0.5430878664053717,0.9150098881161394
0.5238342446444323,0.9255869915998807
0.5866180742994149,0.9063338464291176
0.622534704911775,0.9332084230692378
0.5422196160513462,0.9143086994811862
0.6038120290386527,0.8818398466131578
0.6118762977902384,0.9439805715753351
0.6032650312259557,0.9391833090793338
0.604113002925849,0.9280324105782717
0.6030868327641549,0.9316627160494704
0.5579492710838739,0.9093304651780626
0.6338501799519055,0.9122499757652843
0.5945569035213106,0.9234847206234734
0.5554143969857696,0.9467188477167948
0.6011848938428161,0.9448302078709873
0.5357838831419062,0.9432993039223192
0.5879256607932013,0.923881437873754
0.5086858027402675,0.9384513393932342
0.634425071680352,0.9466260090580854
0.5596737274246203,0.9444385448315658
0.5849146023770906,0.919999361135988
0.5783095656173074,0.9335913539062776
0.5991120123132898,0.9077670400233271
0.6117578750374152,0.9199631565491126
0.5744362405732417,0.9153838238181622
0.5626972804089975,0.955702993758845
0.6179906697557607,0.9206410164020635
0.5764576051800758,0.9461304194314337
0.6576258206630536,0.9208561898408879
0.566914261933897,0.9375974490756303
0.6672806010473379,0.9242641043617644
0.5664846399300296,0.9365030444467392
0.6091602833445955,0.9255542209238588
0.4845041968543231,0.9319306254205562
0.5557302308600042,0.8958700906336207
0.6009083980760203,0.9274837067066506
0.59756770213051,0.9312785127994221
0.5591230580281586,0.9500072750808739
0.5672872808836963,0.9336273488839181
0.5908223974437494,0.9469834052578623
0.5970844209193353,0.9155548124566072
0.47181734815869647,0.9408708620551727
0.6055907957160949,0.9502766931674066
0.5989628088706602,0.9376758548664808
0.5946028373200583,0.9118791857233491
0.5545775121875632,0.9469687652975862
0.6089143040320096,0.936713577145806
0.5597725226513018,0.9062537126872223
0.5932270784018894,0.9228250583281474
0.6451620697416259,0.9205688123445477
0.5724765940843994,0.9430692333526287
0.6283317324771606,0.943734118987059
0.5751134550025029,0.9160713610890535
0.5271195712489605,0.9124716743806044
0.5864639249001103,0.9153731903594055
0.6064227022625641,0.9006022116179289
0.652769469659015,0.8859523220521265
0.5678646960946245,0.9214486977528775
