ild_profil,ild_rec
0.7301163233456952,1.0182137277313912
0.7798647167910604,1.0183622969763624
0.7723526201346272,1.0210126467543108
0.7685081010787383,1.0217291562428228
0.7330886890562782,1.0105599909891
0.7719615800158153,1.023295652235174
0.8065814470967495,1.0104255868785812
0.7225726114987042,1.0124301389680075
0.8004010205772473,1.009027538587197
0.7378439848397915,1.0230731862245168
0.7385802169748227,1.018752194871261
0.7273398427992341,1.024878921023896
0.718527813276352,1.0329300708786586
0.7946506667204751,1.0148461714320807
0.6885043986293121,1.0093059531833468
0.7127087195985486,1.019390208149076
0.7310864359556887,1.0204107019478896
0.7312052856049295,1.0182945987851053
0.7392400611722919,1.0133819924641687
0.7711030208753165,1.0179828792660686
0.7664733984933686,1.0170727187500512
0.7903547782813274,1.006189992382249
0.7686251972831933,1.013868295835621
0.7729627513896127,1.0131369050819523
0.7086950258559048,1.0051251748557017
0.775065308293448,1.0209903266267224
0.7548254336106063,1.0006488912508105
0.7717051918334215,1.0142946466086031
0.7109239776735804,1.0235089376261832
0.7759114324156285,1.0233224781205787
0.7655339653522566,1.0294310402160705
0.7637942117383961,1.0177891394186802
0.7450235870644497,1.0038740377192708
0.7788584754969293,1.0296157814577829
0.7788286952048427,1.0185711868056684
0.7484217579326939,1.023265442983651
0.709135388887345,1.0162088087736385
0.8103123348083836,1.0261400198429382
0.7729304281596453,1.031648476748517
0.7918154833759514,1.018767407246274
0.7599475080092364,1.0228936170690355
0.7707199886586064,1.010454595420905
0.7101007614075112,1.0138198672646632
0.7215883179235191,1.0180831199545286
0.7637872365837766,1.025587643029682
0.7558056926395127,1.0170863428890118
0.7490219794296625,1.008901404678931
0.7381117710232289,1.022515484779885
0.7019014437626501,1.021665333994724
0.6988191616326881,0.9950597577110736
0.7557466014943198,1.0294310402160705
0.7794472597585331,1.0250211281163581
0.7270355683006396,1.0262262956309238
0.7377422382617413,1.010454595420905
0.7561856240958048,1.02285020802621
0.7746308149098442,1.0107011911992767
0.7455433429429797,1.0150477697854576
0.7040495849922086,1.025138669140646
0.704919577421802,1.0206160778819005
0.7620132511326643,1.0196165247825846
0.7415468481021139,1.0245622040208753
0.7824503283155125,1.022569474877487
0.7348905315303434,1.0269418516764803
0.7482404163510383,1.018752194871261
0.783658977886768,1.0170692093718305
0.7748894369019995,1.0038740377192708
0.7739313099398234,1.018927150661507
0.7551642031941806,1.0261532827256912
0.706885804673294,1.018752194871261
0.781514825413548,1.0188897305377524
0.7602247688197551,1.0267382264897602
0.7266664807131049,1.0093854131920494
0.7524585674112799,1.008156793056995
0.7778629392627826,1.0162446675223873
0.830319874220087,1.0181999428124466
0.7653727698055158,1.0140532271694436
0.7679823430142565,1.0149786715560523
0.7509940957882808,1.0152871709066735
0.7634748429965901,1.0180831199545286
0.7224651032106847,0.9994647355923629
0.7570515215490982,1.0166534705162404
0.7436530158168313,1.0078232076941853
0.789408989393385,1.0209812493538466
0.7402216889220058,1.0252576712486652
0.7371898971429253,1.0256544960610405
0.7043752874627557,1.0092831806190947
0.7612609257777405,1.0144091498028684
0.7234656239567235,1.0272178472986584
0.745439813705298,1.008913285908406
0.7715189766514464,0.9987656104640098
0.7669928651663336,1.0030051392235773
0.7486899607638573,1.0100330033719565
0.7320997032533824,1.0088554763482587
0.725443444800876,1.0269052331860344
0.7565050114374683,1.0201508844603626
0.7052933398810968,1.0299327323287055
0.7956376467274318,1.0106748918540995
0.7447494502507506,1.018208723564757
0.7509801193537649,1.0223864572766446
0.7650299746132622,1.0069136035227508
0.7324392377975489,1.008901404678931
0.7606979837772638,1.0062932331925178
0.7513367640343704,1.0172122774606984
0.7390983655223281,1.023890691284344
0.736308833834571,1.0198955395594131
0.7029654980872084,0.9887663750423935
0.7720026810657218,1.032179268008846
0.7459944661649254,1.0153954594697834
0.7226770180627877,1.0134181665748554
0.7413945018060468,1.0177123046331904
0.7429910634107382,1.016158814106755
0.7351679138836648,1.0228043401794265
0.7259135908470589,1.025587643029682
0.6458513623425894,1.0062214968374172
0.7780476452039455,1.0196373617519596
0.8173175811005025,1.0232658919220357
0.7634266689002938,1.014245648369885
0.7404573950110391,1.012689943448964
0.7570898429214376,1.0184759480970993
0.765476432055769,1.0058251833122627
0.7952741256661696,1.014349900718034
0.7540263050763144,1.0171757244477815
